time_utc,sat,signal_code,station,CN0_dBHz
2025-01-01 00:25:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.34
2025-01-01 00:25:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.03
2025-01-01 00:25:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.28
2025-01-01 00:25:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.41
2025-01-01 00:25:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:25:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.31
2025-01-01 00:25:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.66
2025-01-01 00:25:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.34
2025-01-01 00:26:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.78
2025-01-01 00:26:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:26:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.94
2025-01-01 00:26:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.31
2025-01-01 00:26:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.59
2025-01-01 00:26:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.56
2025-01-01 00:26:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.12
2025-01-01 00:26:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.59
2025-01-01 00:26:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.00
2025-01-01 00:26:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.56
2025-01-01 00:26:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,30.38
2025-01-01 00:26:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.25
2025-01-01 00:26:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.44
2025-01-01 00:26:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.22
2025-01-01 00:26:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.03
2025-01-01 00:26:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:26:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.44
2025-01-01 00:26:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.03
2025-01-01 00:26:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.19
2025-01-01 00:26:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.59
2025-01-01 00:26:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.12
2025-01-01 00:26:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.53
2025-01-01 00:26:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.41
2025-01-01 00:26:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.12
2025-01-01 00:26:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,29.34
2025-01-01 00:26:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.44
2025-01-01 00:26:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.28
2025-01-01 00:26:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.12
2025-01-01 00:27:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.97
2025-01-01 00:27:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.28
2025-01-01 00:27:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.41
2025-01-01 00:27:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.78
2025-01-01 00:27:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.88
2025-01-01 00:27:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.00
2025-01-01 00:27:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.16
2025-01-01 00:27:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.16
2025-01-01 00:27:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.22
2025-01-01 00:27:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:27:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.56
2025-01-01 00:27:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.44
2025-01-01 00:27:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.00
2025-01-01 00:27:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.84
2025-01-01 00:27:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.72
2025-01-01 00:27:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.03
2025-01-01 00:27:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.41
2025-01-01 00:27:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.59
2025-01-01 00:27:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.69
2025-01-01 00:27:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.81
2025-01-01 00:27:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.06
2025-01-01 00:27:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.25
2025-01-01 00:27:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.81
2025-01-01 00:27:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.88
2025-01-01 00:27:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.28
2025-01-01 00:27:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.12
2025-01-01 00:27:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.88
2025-01-01 00:27:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.34
2025-01-01 00:28:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.06
2025-01-01 00:28:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.34
2025-01-01 00:28:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.88
2025-01-01 00:28:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.66
2025-01-01 00:28:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.69
2025-01-01 00:28:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.00
2025-01-01 00:28:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.97
2025-01-01 00:28:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.38
2025-01-01 00:28:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.78
2025-01-01 00:28:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.69
2025-01-01 00:28:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.00
2025-01-01 00:28:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.31
2025-01-01 00:28:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.09
2025-01-01 00:28:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.00
2025-01-01 00:28:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.84
2025-01-01 00:28:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:28:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.59
2025-01-01 00:28:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.88
2025-01-01 00:28:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.28
2025-01-01 00:28:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.69
2025-01-01 00:28:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.38
2025-01-01 00:28:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.72
2025-01-01 00:28:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.53
2025-01-01 00:28:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.06
2025-01-01 00:28:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.72
2025-01-01 00:28:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.16
2025-01-01 00:28:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.94
2025-01-01 00:28:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.16
2025-01-01 00:29:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.88
2025-01-01 00:29:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.38
2025-01-01 00:29:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.62
2025-01-01 00:29:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.56
2025-01-01 00:29:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.25
2025-01-01 00:29:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.66
2025-01-01 00:29:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.81
2025-01-01 00:29:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.62
2025-01-01 00:29:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.50
2025-01-01 00:29:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.22
2025-01-01 00:29:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.72
2025-01-01 00:29:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.38
2025-01-01 00:29:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.22
2025-01-01 00:29:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.25
2025-01-01 00:29:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.88
2025-01-01 00:29:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:29:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.62
2025-01-01 00:29:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.34
2025-01-01 00:29:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.75
2025-01-01 00:29:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.69
2025-01-01 00:29:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.06
2025-01-01 00:29:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.72
2025-01-01 00:29:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:29:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.41
2025-01-01 00:29:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.31
2025-01-01 00:29:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.41
2025-01-01 00:29:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.25
2025-01-01 00:29:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.91
2025-01-01 00:30:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.12
2025-01-01 00:30:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.22
2025-01-01 00:30:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.66
2025-01-01 00:30:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.66
2025-01-01 00:30:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.94
2025-01-01 00:30:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.59
2025-01-01 00:30:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.56
2025-01-01 00:30:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.78
2025-01-01 00:30:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:30:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.56
2025-01-01 00:30:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.16
2025-01-01 00:30:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.44
2025-01-01 00:30:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.16
2025-01-01 00:30:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.84
2025-01-01 00:30:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.62
2025-01-01 00:30:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.06
2025-01-01 00:30:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.69
2025-01-01 00:30:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.47
2025-01-01 00:30:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.81
2025-01-01 00:30:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:30:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.16
2025-01-01 00:30:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.31
2025-01-01 00:30:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.84
2025-01-01 00:30:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.59
2025-01-01 00:30:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.84
2025-01-01 00:30:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.47
2025-01-01 00:30:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.84
2025-01-01 00:30:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.41
2025-01-01 00:31:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.94
2025-01-01 00:31:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.09
2025-01-01 00:31:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.69
2025-01-01 00:31:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.06
2025-01-01 00:31:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.12
2025-01-01 00:31:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.38
2025-01-01 00:31:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.28
2025-01-01 00:31:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.53
2025-01-01 00:31:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:31:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.62
2025-01-01 00:31:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.25
2025-01-01 00:31:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.50
2025-01-01 00:31:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.19
2025-01-01 00:31:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.62
2025-01-01 00:31:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.28
2025-01-01 00:31:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.59
2025-01-01 00:31:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.81
2025-01-01 00:31:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.72
2025-01-01 00:31:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.31
2025-01-01 00:31:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.69
2025-01-01 00:31:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.69
2025-01-01 00:31:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.22
2025-01-01 00:31:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.88
2025-01-01 00:31:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.22
2025-01-01 00:31:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.69
2025-01-01 00:31:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.69
2025-01-01 00:31:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.44
2025-01-01 00:31:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.62
2025-01-01 00:32:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.94
2025-01-01 00:32:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.12
2025-01-01 00:32:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.91
2025-01-01 00:32:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.56
2025-01-01 00:32:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,32.50
2025-01-01 00:32:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:32:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.34
2025-01-01 00:32:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.69
2025-01-01 00:32:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.09
2025-01-01 00:32:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.69
2025-01-01 00:32:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.91
2025-01-01 00:32:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.34
2025-01-01 00:32:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.28
2025-01-01 00:32:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.97
2025-01-01 00:32:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.94
2025-01-01 00:32:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:32:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.31
2025-01-01 00:32:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.00
2025-01-01 00:32:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.12
2025-01-01 00:32:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:32:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.19
2025-01-01 00:32:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.00
2025-01-01 00:32:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.16
2025-01-01 00:32:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.59
2025-01-01 00:32:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.00
2025-01-01 00:32:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.31
2025-01-01 00:32:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.97
2025-01-01 00:32:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.97
2025-01-01 00:33:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.81
2025-01-01 00:33:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.09
2025-01-01 00:33:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.00
2025-01-01 00:33:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.38
2025-01-01 00:33:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.12
2025-01-01 00:33:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.75
2025-01-01 00:33:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.53
2025-01-01 00:33:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.78
2025-01-01 00:33:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.47
2025-01-01 00:33:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:33:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,30.97
2025-01-01 00:33:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.16
2025-01-01 00:33:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.06
2025-01-01 00:33:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.59
2025-01-01 00:33:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,40.88
2025-01-01 00:33:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:33:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.53
2025-01-01 00:33:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.47
2025-01-01 00:33:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.03
2025-01-01 00:33:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.03
2025-01-01 00:33:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.62
2025-01-01 00:33:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.62
2025-01-01 00:33:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.22
2025-01-01 00:33:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:33:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.03
2025-01-01 00:33:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.38
2025-01-01 00:33:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.16
2025-01-01 00:33:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.19
2025-01-01 00:34:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.19
2025-01-01 00:34:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.28
2025-01-01 00:34:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.25
2025-01-01 00:34:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.75
2025-01-01 00:34:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.00
2025-01-01 00:34:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.03
2025-01-01 00:34:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.91
2025-01-01 00:34:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.41
2025-01-01 00:34:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.06
2025-01-01 00:34:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.06
2025-01-01 00:34:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,31.06
2025-01-01 00:34:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.25
2025-01-01 00:34:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.62
2025-01-01 00:34:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.59
2025-01-01 00:34:30.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.00
2025-01-01 00:34:30.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.31
2025-01-01 00:34:30.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.81
2025-01-01 00:34:30.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.34
2025-01-01 00:34:30.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.28
2025-01-01 00:34:30.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.72
2025-01-01 00:34:30.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,38.94
2025-01-01 00:34:30.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.00
2025-01-01 00:34:30.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.34
2025-01-01 00:34:30.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.94
2025-01-01 00:34:30.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,34.28
2025-01-01 00:34:30.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.03
2025-01-01 00:34:30.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.03
2025-01-01 00:34:30.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,51.38
2025-01-01 00:35:00.000,C02,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,41.03
2025-01-01 00:35:00.000,C05,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,46.38
2025-01-01 00:35:00.000,C06,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.66
2025-01-01 00:35:00.000,C07,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.62
2025-01-01 00:35:00.000,C08,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,33.38
2025-01-01 00:35:00.000,C09,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.78
2025-01-01 00:35:00.000,C10,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,39.09
2025-01-01 00:35:00.000,C13,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,36.84
2025-01-01 00:35:00.000,C16,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.53
2025-01-01 00:35:00.000,C20,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,37.88
2025-01-01 00:35:00.000,C23,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,35.28
2025-01-01 00:35:00.000,C27,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,52.16
2025-01-01 00:35:00.000,C28,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,42.91
2025-01-01 00:35:00.000,C30,S2I,ABPO00MDG_R_20250010000_01D_30S_MO,50.94
